epoch,accuracy,loss,val_accuracy,val_loss
0,0.5872833132743835,1.1166647672653198,0.6671602725982666,0.8812234997749329
1,0.7602052688598633,0.6812790632247925,0.7581611275672913,0.6722596287727356
2,0.8199072480201721,0.5114896893501282,0.8095173835754395,0.5673993825912476
3,0.8563863039016724,0.41728949546813965,0.8235848546028137,0.5350930690765381
4,0.8735896944999695,0.3665551543235779,0.8676717877388,0.39818450808525085
5,0.8930627107620239,0.3114129304885864,0.8830854296684265,0.35043877363204956
6,0.9050360321998596,0.28372922539711,0.9048933386802673,0.28606489300727844
7,0.9156277775764465,0.24498368799686432,0.8779699802398682,0.3759356141090393
8,0.9247393012046814,0.22268566489219666,0.9042875170707703,0.2946653664112091
9,0.9325351119041443,0.20054708421230316,0.910614550113678,0.2719103991985321
10,0.9302983283996582,0.203973650932312,0.9221242666244507,0.22613316774368286
11,0.9375678300857544,0.18499623239040375,0.8987682461738586,0.2956313192844391
12,0.9418768882751465,0.16710802912712097,0.9211146235466003,0.22502997517585754
13,0.9449689388275146,0.16668976843357086,0.9061048626899719,0.2814346253871918
14,0.9540146589279175,0.13557776808738708,0.9481052756309509,0.15867440402507782
15,0.9563501477241516,0.128529891371727,0.9399609565734863,0.18374384939670563
16,0.9581921696662903,0.12140063941478729,0.9470283389091492,0.16206467151641846
17,0.9612841606140137,0.11122793704271317,0.9479706287384033,0.16377800703048706
18,0.9633893370628357,0.10483027994632721,0.9470956325531006,0.15943816304206848
19,0.9670734405517578,0.09765573590993881,0.9484418034553528,0.15397986769676208
20,0.9681589603424072,0.09146753698587418,0.9572591781616211,0.13376198709011078
21,0.9669747948646545,0.09661868214607239,0.9376051425933838,0.19480983912944794
22,0.9706917405128479,0.08498900383710861,0.9582688212394714,0.12803994119167328
23,0.9711193442344666,0.08183488994836807,0.9134414792060852,0.2671572268009186
24,0.9688826203346252,0.09383121132850647,0.9494514465332031,0.15107275545597076
25,0.962205171585083,0.10651816427707672,0.9618361592292786,0.1241588294506073
26,0.9726324677467346,0.07852562516927719,0.9589419364929199,0.12271936237812042
27,0.9725666642189026,0.07836969941854477,0.9570572972297668,0.13159002363681793
28,0.9742113947868347,0.07197648286819458,0.9374032616615295,0.18855872750282288
29,0.9745731949806213,0.07227969914674759,0.9639900326728821,0.1136515736579895
30,0.974277138710022,0.07426068186759949,0.9467591047286987,0.16680794954299927
31,0.9683892130851746,0.09319674223661423,0.9612976908683777,0.1216111108660698
32,0.9760205149650574,0.07097803801298141,0.962105393409729,0.1257922351360321
33,0.9768099784851074,0.06747263669967651,0.9575957655906677,0.1319158375263214
34,0.9775336384773254,0.06299404054880142,0.9662784934043884,0.10188600420951843
35,0.9779283404350281,0.06374241411685944,0.9654034972190857,0.10510960221290588
36,0.9819414019584656,0.05179756134748459,0.9661439061164856,0.11028603464365005
37,0.9846386909484863,0.04446449503302574,0.9559130668640137,0.13437220454216003
38,0.9807900786399841,0.05271303653717041,0.9677593111991882,0.10740383714437485
39,0.9827966094017029,0.049161698669195175,0.9605573415756226,0.13932864367961884
40,0.9790138602256775,0.06040773168206215,0.9711247086524963,0.08902160823345184
41,0.9836847186088562,0.046664606779813766,0.9713266491889954,0.0882204920053482
42,0.9854609966278076,0.04245828837156296,0.9631150364875793,0.1251482218503952
43,0.9860202074050903,0.039828069508075714,0.9709901213645935,0.09283718466758728
44,0.9868425130844116,0.038460757583379745,0.9671535491943359,0.10948673635721207
45,0.9852307438850403,0.0406767912209034,0.9457494616508484,0.2011139839887619
46,0.9801322221755981,0.05838855728507042,0.9696439504623413,0.09824670851230621
47,0.9837176203727722,0.047132205218076706,0.9724035859107971,0.08832776546478271
48,0.9822373986244202,0.05121500417590141,0.9704516530036926,0.09335103631019592
49,0.9815795421600342,0.052928246557712555,0.9504610896110535,0.17102311551570892
50,0.9827966094017029,0.050795648247003555,0.9678266048431396,0.10230707377195358
51,0.9817768931388855,0.05370866879820824,0.9698458909988403,0.09150667488574982
52,0.9819085001945496,0.05486269295215607,0.9493841528892517,0.1566103994846344
