epoch,accuracy,loss,val_accuracy,val_loss
78,0.9676326513290405,0.09997916966676712,0.9563168883323669,0.1402016580104828
79,0.9672707915306091,0.0993184968829155,0.9702497124671936,0.09406984597444534
80,0.9680273532867432,0.09749877452850342,0.9685670137405396,0.10444872826337814
81,0.9682576060295105,0.09444215148687363,0.9691727757453918,0.09837023168802261
82,0.9693431258201599,0.09151694178581238,0.9689708352088928,0.10276535898447037
83,0.9704943895339966,0.08907689154148102,0.9687689542770386,0.10632777959108353
84,0.9699351787567139,0.09299959987401962,0.9692400693893433,0.09845567494630814
85,0.972270667552948,0.08452058583498001,0.970518946647644,0.09959650039672852
86,0.9713167548179626,0.08631338179111481,0.9733458757400513,0.08696576952934265
87,0.97154700756073,0.08317213505506516,0.9733458757400513,0.08513863384723663
88,0.9727640748023987,0.08362121880054474,0.9735478162765503,0.08474692702293396
89,0.975033700466156,0.07745365798473358,0.9735478162765503,0.08010593056678772
90,0.9748692512512207,0.0755322054028511,0.9742882251739502,0.08184860646724701
91,0.974441647529602,0.07748197019100189,0.9735478162765503,0.089100182056427
92,0.975132405757904,0.07488405704498291,0.9715958833694458,0.09170104563236237
93,0.9758560657501221,0.07337349653244019,0.9744901657104492,0.08312840014696121
94,0.9760534167289734,0.06991099566221237,0.972942054271698,0.08691947162151337
95,0.9762836694717407,0.07020954042673111,0.9733458757400513,0.08931230008602142
96,0.9774349331855774,0.06541275233030319,0.9728747606277466,0.08871569484472275
97,0.9768757820129395,0.06950487196445465,0.9730766415596008,0.0869082510471344
98,0.9782902002334595,0.06622231751680374,0.976643979549408,0.0709335058927536
99,0.975724458694458,0.0700649693608284,0.9759036302566528,0.07813067734241486
